Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG03AB110000S800,2021.12,-4954,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AB110000S800,2022.03,-3684,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AB110000S800,2022.06,-3083,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AB110000S800,2022.09,-8340,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AB110000S800,2022.12,-6751,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AB110000S800,2023.03,-2441,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AB110000S800,2023.06,-1063,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AB980000S900,2016.06,-149,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03AB980000S900,2016.09,1625,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03AB980000S900,2016.12,577,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03AB980000S900,2017.03,-2132,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03AB980000S900,2017.06,-366,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03AB980000S900,2017.09,1549,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03AB980000S900,2017.12,435,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03AB980000S900,2018.03,-1679,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03AB980000S900,2018.06,-492,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03AB980000S900,2018.09,1993,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03AB980000S900,2018.12,436,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03AB980000S900,2019.03,-1980,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03AB980000S900,2019.06,-602,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03AB980000S900,2019.09,1967,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03AB980000S900,2019.12,586,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03AB980000S900,2020.03,-1732,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03AB980000S900,2020.06,-668,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03AB980000S900,2020.09,2605,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03AB980000S900,2020.12,488,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03AB980000S900,2021.03,-2066,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03AB980000S900,2021.06,16,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03AB980000S900,2021.09,2669,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03AB980000S900,2021.12,1500,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AB980000S900,2022.03,-1226,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AB980000S900,2022.06,914,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AB980000S900,2022.09,3566,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AB980000S900,2022.12,1308,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AB980000S900,2023.03,-1454,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AB980000S900,2023.06,-47,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AD01R000S900,2016.06,28637,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03AD01R000S900,2016.09,28692,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03AD01R000S900,2016.12,29239,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03AD01R000S900,2017.03,29135,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03AD01R000S900,2017.06,30088,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03AD01R000S900,2017.09,30287,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03AD01R000S900,2017.12,31536,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03AD01R000S900,2018.03,30894,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03AD01R000S900,2018.06,32128,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03AD01R000S900,2018.09,32267,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03AD01R000S900,2018.12,33440,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03AD01R000S900,2019.03,32730,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03AD01R000S900,2019.06,34384,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03AD01R000S900,2019.09,34363,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03AD01R000S900,2019.12,35580,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03AD01R000S900,2020.03,34985,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03AD01R000S900,2020.06,34750,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03AD01R000S900,2020.09,35628,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03AD01R000S900,2020.12,36950,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03AD01R000S900,2021.03,36707,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03AD01R000S900,2021.06,38635,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03AD01R000S900,2021.09,38760,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03AD01R000S900,2021.12,40861,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AD01R000S900,2022.03,40246,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AD01R000S900,2022.06,42197,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AD01R000S900,2022.09,42890,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AD01R000S900,2022.12,43961,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AD01R000S900,2023.03,44362,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AD01R000S900,2023.06,45852,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AD02R000S900,2016.06,8769,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03AD02R000S900,2016.09,8983,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03AD02R000S900,2016.12,10126,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03AD02R000S900,2017.03,8983,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03AD02R000S900,2017.06,9219,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03AD02R000S900,2017.09,9368,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03AD02R000S900,2017.12,10785,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03AD02R000S900,2018.03,9450,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03AD02R000S900,2018.06,9611,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03AD02R000S900,2018.09,10083,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03AD02R000S900,2018.12,11504,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03AD02R000S900,2019.03,10032,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03AD02R000S900,2019.06,10371,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03AD02R000S900,2019.09,10625,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03AD02R000S900,2019.12,12033,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03AD02R000S900,2020.03,10316,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03AD02R000S900,2020.06,9164,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03AD02R000S900,2020.09,10750,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03AD02R000S900,2020.12,11755,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03AD02R000S900,2021.03,10985,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03AD02R000S900,2021.06,11633,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03AD02R000S900,2021.09,11278,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03AD02R000S900,2021.12,12767,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AD02R000S900,2022.03,11798,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AD02R000S900,2022.06,11963,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AD02R000S900,2022.09,12517,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AD02R000S900,2022.12,13556,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AD02R000S900,2023.03,12172,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AD02R000S900,2023.06,12521,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AD03R000S900,2016.06,189,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03AD03R000S900,2016.09,224,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03AD03R000S900,2016.12,233,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03AD03R000S900,2017.03,246,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03AD03R000S900,2017.06,241,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03AD03R000S900,2017.09,249,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03AD03R000S900,2017.12,266,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03AD03R000S900,2018.03,256,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03AD03R000S900,2018.06,257,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03AD03R000S900,2018.09,267,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03AD03R000S900,2018.12,257,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03AD03R000S900,2019.03,257,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03AD03R000S900,2019.06,223,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03AD03R000S900,2019.09,303,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03AD03R000S900,2019.12,284,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03AD03R000S900,2020.03,4152,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03AD03R000S900,2020.06,9095,Experimental,Dollars,6,A,Consolidated accounts - table 1.1,D03R,Subsidies,,,,,National Accounts - SNA 2008 - SNE,2020,6
